year,id,regional_unit,pre_county_id,post_county_id,reform_type,population,pre_name,post_name
1975,05/1975/0001,Gemeinde,05333,05362,"2,3",33800,"Erftstadt, Stadt","Erftstadt, Stadt"
1975,05/1975/0001,Gemeinde,05334,05362,1,5967,Stommeln,Pulheim
1975,05/1975/0001,Gemeinde,05335,05374,1,3621,Gimborn,"Gummersbach, Stadt"
1975,05/1975/0001,Gemeinde,05335,05374,1,967,Gimborn,Marienheide
1975,05/1975/0001,Gemeinde,05335,05374,1,60,Gimborn,Engelskirchen
1975,05/1975/0001,Gemeinde,05335,05374,1,447,Gimborn,Lindlar
1975,05/1975/0001,Gemeinde,05335,05374,2,7,Marienheide,"Gummersbach, Stadt"
1975,05/1975/0001,Gemeinde,05335,05374,"2,3",9323,Marienheide,Marienheide
1975,05/1975/0001,Gemeinde,05336,05374,1,816,Klüppelberg,Marienheide
1975,05/1975/0001,Gemeinde,05336,05374,1,6638,Klüppelberg,"Wipperfürth, Stadt"
1975,05/1975/0001,Gemeinde,05336,05962,1,166,Klüppelberg,"Kierspe, Stadt"
1975,05/1975/0001,Gemeinde,05336,05374,2,6,Lindlar,Marienheide
1975,05/1975/0001,Gemeinde,05336,05378,2,8,Lindlar,Kürten
1975,05/1975/0001,Gemeinde,05336,05374,"2,3",12622,Lindlar,Lindlar
1975,05/1975/0001,Gemeinde,05831,05374,2,65,"Kierspe, Stadt",Marienheide
1975,05/1975/0001,Gemeinde,05831,05962,"2,3",13318,"Kierspe, Stadt","Kierspe, Stadt"
1975,05/1975/0001,Gemeinde,05336,05374,2,116,Engelskirchen,"Wiehl, Stadt"
1975,05/1975/0001,Gemeinde,05336,05374,2,3,Engelskirchen,Lindlar
1975,05/1975/0001,Gemeinde,05336,05374,"2,3",8023,Engelskirchen,Engelskirchen
1975,05/1975/0001,Gemeinde,05335,05374,1,9046,Ründeroth,Engelskirchen
1975,05/1975/0001,Gemeinde,05336,05374,1,54,Hohkeppel,Engelskirchen
1975,05/1975/0001,Gemeinde,05336,05374,1,1617,Hohkeppel,Lindlar
1975,05/1975/0001,Gemeinde,05336,05378,1,566,Hohkeppel,Overath
1975,05/1975/0001,Gemeinde,05336,05374,2,231,Overath,Engelskirchen
1975,05/1975/0001,Gemeinde,05336,05374,2,131,Overath,Lindlar
1975,05/1975/0001,Gemeinde,05336,05378,2,11,Overath,Rösrath
1975,05/1975/0001,Gemeinde,05336,05378,"2,3",18322,Overath,Overath
1975,05/1975/0001,Gemeinde,05336,05374,1,49,Olpe,Lindlar
1975,05/1975/0001,Gemeinde,05336,05378,1,2155,Olpe,Kürten
1975,05/1975/0001,Gemeinde,05336,05374,1,1326,Wipperfeld,"Wipperfürth, Stadt"
1975,05/1975/0001,Gemeinde,05336,05378,1,20,Wipperfeld,Kürten
1975,05/1975/0001,Gemeinde,05336,05378,1,36748,"Bensberg, Stadt","Bergisch Gladbach, Stadt"
1975,05/1975/0001,Gemeinde,05336,05378,1,1779,"Bensberg, Stadt",Kürten
1975,05/1975/0001,Gemeinde,05336,05378,1,2697,"Bensberg, Stadt",Overath
1975,05/1975/0001,Gemeinde,05336,05378,1,43,"Bensberg, Stadt",Rösrath
1975,05/1975/0001,Gemeinde,05336,05378,2,3215,Odenthal,"Bergisch Gladbach, Stadt"
1975,05/1975/0001,Gemeinde,05336,05378,2,32,Odenthal,Kürten
1975,05/1975/0001,Gemeinde,05336,05378,"2,3",9370,Odenthal,Odenthal
1975,05/1975/0001,Gemeinde,05336,05378,1,2327,Bechen,Kürten
1975,05/1975/0001,Gemeinde,05336,05378,1,276,Bechen,Odenthal
1975,05/1975/0001,Gemeinde,05336,05378,2,61,"Bergisch Gladbach, Stadt",Odenthal
1975,05/1975/0001,Gemeinde,05336,05378,"2,3",89460,"Bergisch Gladbach, Stadt","Bergisch Gladbach, Stadt"
1975,05/1975/0001,Gemeinde,05533,05554,1,1540,Barlo,"Bocholt, Stadt"
1975,05/1975/0001,Gemeinde,05533,05554,1,2588,Biemenhorst,"Bocholt, Stadt"
1975,05/1975/0001,Gemeinde,05533,05554,1,904,Hemden,"Bocholt, Stadt"
1975,05/1975/0001,Gemeinde,05533,05554,1,961,Holtwick,"Bocholt, Stadt"
1975,05/1975/0001,Gemeinde,05533,05554,1,950,Liedern,"Bocholt, Stadt"
1975,05/1975/0001,Gemeinde,05533,05554,1,1943,Lowick,"Bocholt, Stadt"
1975,05/1975/0001,Gemeinde,05533,05554,1,2624,Mussum,"Bocholt, Stadt"
1975,05/1975/0001,Gemeinde,05533,05554,1,904,Spork,"Bocholt, Stadt"
1975,05/1975/0001,Gemeinde,05533,05554,1,1705,Stenern,"Bocholt, Stadt"
1975,05/1975/0001,Gemeinde,05533,05554,1,1353,Suderwick,"Bocholt, Stadt"
1975,05/1975/0001,Gemeinde,05614,05512,1,83246,"Gladbeck, Stadt","Bottrop, Stadt"
1975,05/1975/0001,Gemeinde,05637,05512,1,11861,Kirchhellen,"Bottrop, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,497,Kirchhellen,"Dorsten, Stadt"
1975,05/1975/0001,Gemeinde,05536,05515,1,2559,Albachten,"Münster, Stadt"
1975,05/1975/0001,Gemeinde,05536,05515,1,4632,Amelsbüren,"Münster, Stadt"
1975,05/1975/0001,Gemeinde,05536,05515,1,6342,Angelmodde,"Münster, Stadt"
1975,05/1975/0001,Gemeinde,05536,05515,1,4608,Handorf,"Münster, Stadt"
1975,05/1975/0001,Gemeinde,05536,05515,1,14052,Hiltrup,"Münster, Stadt"
1975,05/1975/0001,Gemeinde,05536,05515,1,3055,Nienberge,"Münster, Stadt"
1975,05/1975/0001,Gemeinde,05536,05515,1,8089,Sankt Mauritz,"Münster, Stadt"
1975,05/1975/0001,Gemeinde,05536,05515,1,4817,Wolbeck,"Münster, Stadt"
1975,05/1975/0001,Gemeinde,05536,05515,1,66,Albersloh,"Münster, Stadt"
1975,05/1975/0001,Gemeinde,05536,05570,1,3080,Albersloh,"Sendenhorst, Stadt"
1975,05/1975/0001,Gemeinde,05536,05515,1,3,Rinkerode,"Münster, Stadt"
1975,05/1975/0001,Gemeinde,05536,05570,1,2612,Rinkerode,"Drensteinfurt, Stadt"
1975,05/1975/0001,Gemeinde,05536,05515,1,4383,Roxel,"Münster, Stadt"
1975,05/1975/0001,Gemeinde,05536,05558,1,360,Roxel,Havixbeck
1975,05/1975/0001,Gemeinde,05536,05515,2,823,"Telgte, Stadt","Münster, Stadt"
1975,05/1975/0001,Gemeinde,05536,05570,2,23,"Telgte, Stadt","Warendorf, Stadt"
1975,05/1975/0001,Gemeinde,05536,05570,"2,3",10739,"Telgte, Stadt","Telgte, Stadt"
1975,05/1975/0001,Gemeinde,05531,05554,1,3665,Alstätte,"Ahaus, Stadt"
1975,05/1975/0001,Gemeinde,05531,05554,1,2109,"Ottenstein, Dorf","Ahaus, Stadt"
1975,05/1975/0001,Gemeinde,05531,05554,1,4245,Wessum,"Ahaus, Stadt"
1975,05/1975/0001,Gemeinde,05531,05554,2,120,Heek,"Ahaus, Stadt"
1975,05/1975/0001,Gemeinde,05531,05554,"2,3",6130,Heek,Heek
1975,05/1975/0001,Gemeinde,05531,05554,1,12136,Epe,"Gronau (Westf.), Stadt"
1975,05/1975/0001,Gemeinde,05532,05570,1,3102,Vorhelm,"Ahlen, Stadt"
1975,05/1975/0001,Gemeinde,05532,05570,1,8,"Heessen, Stadt","Ahlen, Stadt"
1975,05/1975/0001,Gemeinde,05532,05915,1,17700,"Heessen, Stadt","Hamm, Stadt"
1975,05/1975/0001,Gemeinde,05532,05570,1,10401,Neubeckum,"Beckum, Stadt"
1975,05/1975/0001,Gemeinde,05532,05570,1,502,Neubeckum,Ennigerloh
1975,05/1975/0001,Gemeinde,05532,05570,1,2655,Enniger,Ennigerloh
1975,05/1975/0001,Gemeinde,05540,05570,1,2246,Ostenfelde,Ennigerloh
1975,05/1975/0001,Gemeinde,05540,05570,1,2343,Westkirchen,Ennigerloh
1975,05/1975/0001,Gemeinde,05532,05570,2,5,"Oelde, Stadt",Wadersloh
1975,05/1975/0001,Gemeinde,05532,05570,"2,3",20777,"Oelde, Stadt","Oelde, Stadt"
1975,05/1975/0001,Gemeinde,05532,05570,1,3496,Stromberg,"Oelde, Stadt"
1975,05/1975/0001,Gemeinde,05536,05570,1,987,Alverskirchen,"Sendenhorst, Stadt"
1975,05/1975/0001,Gemeinde,05536,05570,1,5,Alverskirchen,Everswinkel
1975,05/1975/0001,Gemeinde,05532,05570,1,1904,Diestedde,Wadersloh
1975,05/1975/0001,Gemeinde,05532,05570,1,3705,Liesborn,Wadersloh
1975,05/1975/0001,Gemeinde,05532,05974,1,2278,Liesborn,"Lippstadt, Stadt"
1975,05/1975/0001,Gemeinde,05533,05554,2,234,"Borken, Stadt",Heiden
1975,05/1975/0001,Gemeinde,05533,05554,"2,3",28979,"Borken, Stadt","Borken, Stadt"
1975,05/1975/0001,Gemeinde,05533,05554,2,16,Heiden,Reken
1975,05/1975/0001,Gemeinde,05533,05554,2,146,Heiden,Velen
1975,05/1975/0001,Gemeinde,05533,05554,"2,3",5478,Heiden,Heiden
1975,05/1975/0001,Gemeinde,05637,05554,1,1754,Erle,Raesfeld
1975,05/1975/0001,Gemeinde,05637,05554,1,40,Lembeck,Reken
1975,05/1975/0001,Gemeinde,05637,05562,1,4227,Lembeck,"Dorsten, Stadt"
1975,05/1975/0001,Gemeinde,05533,05554,1,4138,Ramsdorf,Velen
1975,05/1975/0001,Gemeinde,05536,05558,2,9,Nottuln,"Billerbeck, Stadt"
1975,05/1975/0001,Gemeinde,05536,05558,"2,3",6106,Nottuln,Nottuln
1975,05/1975/0001,Gemeinde,05534,05558,1,3571,Lette,"Coesfeld, Stadt"
1975,05/1975/0001,Gemeinde,05534,05558,1,58,Darup,"Coesfeld, Stadt"
1975,05/1975/0001,Gemeinde,05534,05558,1,246,Darup,"Dülmen, Stadt"
1975,05/1975/0001,Gemeinde,05534,05558,1,1168,Darup,Nottuln
1975,05/1975/0001,Gemeinde,05534,05558,1,5981,"Dülmen, Kirchspiel","Dülmen, Stadt"
1975,05/1975/0001,Gemeinde,05534,05558,1,1219,Merfeld,"Dülmen, Stadt"
1975,05/1975/0001,Gemeinde,05534,05558,1,1138,Rorup,"Dülmen, Stadt"
1975,05/1975/0001,Gemeinde,05534,05558,1,4135,Buldern,"Dülmen, Stadt"
1975,05/1975/0001,Gemeinde,05534,05558,1,73,Buldern,Nottuln
1975,05/1975/0001,Gemeinde,05534,05558,1,84,Limbergen,"Dülmen, Stadt"
1975,05/1975/0001,Gemeinde,05534,05558,1,271,Limbergen,Nottuln
1975,05/1975/0001,Gemeinde,05637,05558,1,149,"Haltern, Kirchspiel","Dülmen, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,6320,"Haltern, Kirchspiel","Haltern, Stadt"
1975,05/1975/0001,Gemeinde,05534,05558,1,2565,Holtwick,Rosendahl
1975,05/1975/0001,Gemeinde,05536,05558,2,14,Havixbeck,Nottuln
1975,05/1975/0001,Gemeinde,05536,05558,"2,3",5224,Havixbeck,Havixbeck
1975,05/1975/0001,Gemeinde,05535,05558,1,4197,Herbern,Ascheberg
1975,05/1975/0001,Gemeinde,05535,05558,1,4518,Seppenrade,"Lüdinghausen, Stadt"
1975,05/1975/0001,Gemeinde,05535,05558,1,1270,Capelle,Nordkirchen
1975,05/1975/0001,Gemeinde,05535,05558,1,1838,Südkirchen,Nordkirchen
1975,05/1975/0001,Gemeinde,05535,05558,1,2103,"Olfen, Kirchspiel","Olfen, Stadt"
1975,05/1975/0001,Gemeinde,05535,05558,1,2243,Ottmarsbocholt,Senden
1975,05/1975/0001,Gemeinde,05535,05558,1,153,Venne,Senden
1975,05/1975/0001,Gemeinde,05536,05558,1,1471,Bösensell,Senden
1975,05/1975/0001,Gemeinde,05536,05558,1,17,Bösensell,Nottuln
1975,05/1975/0001,Gemeinde,05535,05558,2,57,Senden,Nottuln
1975,05/1975/0001,Gemeinde,05535,05558,"2,3",6037,Senden,Senden
1975,05/1975/0001,Gemeinde,05535,05915,1,25143,"Bockum-Hövel, Stadt","Hamm, Stadt"
1975,05/1975/0001,Gemeinde,05535,05978,1,14890,Altlünen,"Lünen, Stadt"
1975,05/1975/0001,Gemeinde,05535,05978,1,6776,Bork,Selm
1975,05/1975/0001,Gemeinde,05535,05978,1,3829,Stockum,"Werne a.d. Lippe, Stadt"
1975,05/1975/0001,Gemeinde,05536,05558,1,2219,Appelhülsen,Nottuln
1975,05/1975/0001,Gemeinde,05536,05558,1,661,Schapdetten,Nottuln
1975,05/1975/0001,Gemeinde,05536,05566,2,5,"Greven, Stadt","Emsdetten, Stadt"
1975,05/1975/0001,Gemeinde,05536,05570,2,42,"Greven, Stadt","Telgte, Stadt"
1975,05/1975/0001,Gemeinde,05536,05566,2,29,"Greven, Stadt",Ladbergen
1975,05/1975/0001,Gemeinde,05536,05566,"2,3",26398,"Greven, Stadt","Greven, Stadt"
1975,05/1975/0001,Gemeinde,05536,05566,1,589,Gimbte,"Greven, Stadt"
1975,05/1975/0001,Gemeinde,05536,05566,2,952,Saerbeck,"Emsdetten, Stadt"
1975,05/1975/0001,Gemeinde,05536,05566,2,13,Saerbeck,"Greven, Stadt"
1975,05/1975/0001,Gemeinde,05536,05566,2,96,Saerbeck,Ladbergen
1975,05/1975/0001,Gemeinde,05536,05566,"2,3",3288,Saerbeck,Saerbeck
1975,05/1975/0001,Gemeinde,05540,05570,2,7,Ostbevern,"Telgte, Stadt"
1975,05/1975/0001,Gemeinde,05540,05570,"2,3",5101,Ostbevern,Ostbevern
1975,05/1975/0001,Gemeinde,05536,05570,1,1058,Westbevern,Ostbevern
1975,05/1975/0001,Gemeinde,05536,05570,1,2748,Westbevern,"Telgte, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,4423,Henrichenburg,"Castrop-Rauxel, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,1169,Ahsen,"Datteln, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,1378,Horneburg,"Datteln, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,1552,Altendorf-Ulfkotte,"Dorsten, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,2653,Rhade,"Dorsten, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,6957,Wulfen,"Dorsten, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,51,Lippramsdorf,"Dorsten, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,2290,Lippramsdorf,"Haltern, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,3,Lippramsdorf,"Marl, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,1199,Flaesheim,"Haltern, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,715,Hullern,"Haltern, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,1136,Hamm,"Haltern, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,11743,Hamm,"Marl, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,4290,Polsum,"Herten, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,3178,Polsum,"Marl, Stadt"
1975,05/1975/0001,Gemeinde,05637,05562,1,13165,"Westerholt, Stadt","Herten, Stadt"
1975,05/1975/0001,Gemeinde,05538,05566,2,1,"Emsdetten, Stadt","Rheine, Stadt"
1975,05/1975/0001,Gemeinde,05538,05566,"2,3",28921,"Emsdetten, Stadt","Emsdetten, Stadt"
1975,05/1975/0001,Gemeinde,05538,05566,1,23,Mesum,"Emsdetten, Stadt"
1975,05/1975/0001,Gemeinde,05538,05566,1,12,Mesum,Neuenkirchen
1975,05/1975/0001,Gemeinde,05538,05566,1,5762,Mesum,"Rheine, Stadt"
1975,05/1975/0001,Gemeinde,05538,05566,1,17238,"Borghorst, Stadt","Steinfurt, Stadt"
1975,05/1975/0001,Gemeinde,05538,05566,1,12349,"Burgsteinfurt, Stadt","Steinfurt, Stadt"
1975,05/1975/0001,Gemeinde,05538,05566,1,1267,Elte,"Rheine, Stadt"
1975,05/1975/0001,Gemeinde,05538,05566,1,49,Rheine links der Ems,Neuenkirchen
1975,05/1975/0001,Gemeinde,05538,05566,1,6105,Rheine links der Ems,"Rheine, Stadt"
1975,05/1975/0001,Gemeinde,05538,05566,1,5528,Rheine rechts der Ems,"Rheine, Stadt"
1975,05/1975/0001,Gemeinde,05538,05566,1,183,Rheine rechts der Ems,"Hörstel, Stadt"
1975,05/1975/0001,Gemeinde,05539,05566,1,2678,"Bevergern, Stadt","Hörstel, Stadt"
1975,05/1975/0001,Gemeinde,05539,05566,1,1354,Dreierwalde,"Hörstel, Stadt"
1975,05/1975/0001,Gemeinde,05539,05566,1,4940,Riesenbeck,"Hörstel, Stadt"
1975,05/1975/0001,Gemeinde,05539,05566,1,810,Halverde,Hopsten
1975,05/1975/0001,Gemeinde,05539,05566,1,1143,Schale,Hopsten
1975,05/1975/0001,Gemeinde,05539,05566,1,23111,"Ibbenbüren, Land","Ibbenbüren, Stadt"
1975,05/1975/0001,Gemeinde,05539,05566,2,92,"Lengerich, Stadt","Tecklenburg, Stadt"
1975,05/1975/0001,Gemeinde,05539,05566,2,281,"Lengerich, Stadt",Lienen
1975,05/1975/0001,Gemeinde,05539,05566,"2,3",21250,"Lengerich, Stadt","Lengerich, Stadt"
1975,05/1975/0001,Gemeinde,05539,05566,2,170,Mettingen,"Ibbenbüren, Stadt"
1975,05/1975/0001,Gemeinde,05539,05566,"2,3",9841,Mettingen,Mettingen
1975,05/1975/0001,Gemeinde,05539,05566,2,30,Westerkappeln,Lotte
1975,05/1975/0001,Gemeinde,05539,05566,2,51,Westerkappeln,Mettingen
1975,05/1975/0001,Gemeinde,05539,05566,"2,3",8463,Westerkappeln,Westerkappeln
1975,05/1975/0001,Gemeinde,05539,05566,1,5129,Wersen,Lotte
1975,05/1975/0001,Gemeinde,05539,05566,1,3,Brochterbeck,"Ibbenbüren, Stadt"
1975,05/1975/0001,Gemeinde,05539,05566,1,2449,Brochterbeck,"Tecklenburg, Stadt"
1975,05/1975/0001,Gemeinde,05539,05566,1,39,Ledde,"Ibbenbüren, Stadt"
1975,05/1975/0001,Gemeinde,05539,05566,1,1396,Ledde,"Tecklenburg, Stadt"
1975,05/1975/0001,Gemeinde,05539,05566,1,1929,Leeden,"Tecklenburg, Stadt"
1975,05/1975/0001,Gemeinde,05540,05570,1,3,Milte,Ostbevern
1975,05/1975/0001,Gemeinde,05540,05570,1,1704,Milte,"Warendorf, Stadt"
1975,05/1975/0001,Gemeinde,05540,05570,1,662,Einen,"Warendorf, Stadt"
1975,05/1975/0001,Gemeinde,05540,05570,1,7548,"Freckenhorst, Stadt","Warendorf, Stadt"
1975,05/1975/0001,Gemeinde,05540,05570,2,611,Everswinkel,"Warendorf, Stadt"
1975,05/1975/0001,Gemeinde,05540,05570,"2,3",3706,Everswinkel,Everswinkel
1975,05/1975/0001,Gemeinde,05732,05774,1,1391,Etteln,Borchen
1975,05/1975/0001,Gemeinde,05732,05774,1,801,Ahden,"Büren, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,169,Barkhausen,"Büren, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,1883,Brenken,"Büren, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,134,Eickhoff,"Büren, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,989,Harth,"Büren, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,790,Hegensdorf,"Büren, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,910,Siddinghausen,"Büren, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,2173,Steinhausen,"Büren, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,616,Weiberg,"Büren, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,518,Weine,"Büren, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,2037,Wewelsburg,"Büren, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,843,Anreppen,"Delbrück, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,870,Bentfeld,"Delbrück, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,1762,Boke,"Delbrück, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,397,Asseln,"Lichtenau, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,986,Atteln,"Lichtenau, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,120,Blankenrode,"Lichtenau, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,132,Ebbinghausen,"Lichtenau, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,389,Grundsteinheim,"Lichtenau, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,231,Hakenberg,"Lichtenau, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,573,Henglarn,"Lichtenau, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,909,Herbram,"Lichtenau, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,781,Holtheim,"Lichtenau, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,860,Husen,"Lichtenau, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,155,Iggenhausen,"Lichtenau, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,1222,"Kleinenberg, Stadt","Lichtenau, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,125,Dalheim,"Lichtenau, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,18,Dalheim,"Wünnenberg, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,555,Mantinghausen,"Salzkotten, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,1670,Niederntudorf,"Salzkotten, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,871,Oberntudorf,"Salzkotten, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,1818,Scharmede,"Salzkotten, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,550,Schwelle,"Salzkotten, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,1325,Thüle,"Salzkotten, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,858,Upsprunge,"Salzkotten, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,535,Verlar,"Salzkotten, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,2130,Verne,"Salzkotten, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,801,Bleiwäsche,"Wünnenberg, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,107,Elisenhof,"Wünnenberg, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,1901,Fürstenberg,"Wünnenberg, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,1657,Haaren,"Wünnenberg, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,775,Helmern,"Wünnenberg, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,1166,Leiberg,"Wünnenberg, Stadt"
1975,05/1975/0001,Gemeinde,05732,05774,1,23,Meerhof,"Wünnenberg, Stadt"
1975,05/1975/0001,Gemeinde,05732,05958,1,1057,Meerhof,"Marsberg, Stadt"
1975,05/1975/0001,Gemeinde,05732,05958,1,1102,Essentho,"Marsberg, Stadt"
1975,05/1975/0001,Gemeinde,05732,05958,1,693,Oesdorf,"Marsberg, Stadt"
1975,05/1975/0001,Gemeinde,05732,05958,1,1828,Westheim,"Marsberg, Stadt"
1975,05/1975/0001,Gemeinde,05732,05974,1,375,Garfeln,"Lippstadt, Stadt"
1975,05/1975/0001,Gemeinde,05732,05974,1,1055,Hörste,"Lippstadt, Stadt"
1975,05/1975/0001,Gemeinde,05732,05974,1,610,Rebbeke,"Lippstadt, Stadt"
1975,05/1975/0001,Gemeinde,05733,05974,2,33,Langenberg,"Lippstadt, Stadt"
1975,05/1975/0001,Gemeinde,05733,05754,"2,3",6370,Langenberg,Langenberg
1975,05/1975/0001,Gemeinde,05740,05754,1,36,Westenholz,"Rietberg, Stadt"
1975,05/1975/0001,Gemeinde,05740,05774,1,2507,Westenholz,"Delbrück, Stadt"
1975,05/1975/0001,Gemeinde,05741,05762,1,1711,"Dringenberg, Stadt","Bad Driburg, Stadt"
1975,05/1975/0001,Gemeinde,05741,05762,1,137,Kühlsen,"Bad Driburg, Stadt"
1975,05/1975/0001,Gemeinde,05741,05762,1,1449,Neuenheerse,"Bad Driburg, Stadt"
1975,05/1975/0001,Gemeinde,05741,05762,1,150,Auenhausen,"Brakel, Stadt"
1975,05/1975/0001,Gemeinde,05741,05762,1,292,Frohnhausen,"Brakel, Stadt"
1975,05/1975/0001,Gemeinde,05741,05762,1,918,"Gehrden, Stadt","Brakel, Stadt"
1975,05/1975/0001,Gemeinde,05741,05762,1,58,Hampenhausen,"Brakel, Stadt"
1975,05/1975/0001,Gemeinde,05741,05762,1,424,Siddessen,"Brakel, Stadt"
1975,05/1975/0001,Gemeinde,05740,05766,2,26,"Lippspringe, Bad, Stadt",Schlangen
1975,05/1975/0001,Gemeinde,05740,05774,"2,3,4",9725,"Lippspringe, Bad, Stadt","Bad Lippspringe, Stadt"
1975,05/1975/0001,Gemeinde,05740,05774,1,971,Buke,Altenbeken
1975,05/1975/0001,Gemeinde,05740,05774,1,1645,Schwaney,Altenbeken
1975,05/1975/0001,Gemeinde,05740,05774,1,5,Neuenbeken,Altenbeken
1975,05/1975/0001,Gemeinde,05740,05774,1,1547,Neuenbeken,"Paderborn, Stadt"
1975,05/1975/0001,Gemeinde,05740,05774,1,949,Dörenhagen,Borchen
1975,05/1975/0001,Gemeinde,05740,05774,1,11,Dörenhagen,"Paderborn, Stadt"
1975,05/1975/0001,Gemeinde,05740,05774,1,1706,Hagen,"Delbrück, Stadt"
1975,05/1975/0001,Gemeinde,05740,05774,1,2712,Westerloh,"Delbrück, Stadt"
1975,05/1975/0001,Gemeinde,05740,05774,1,2149,Ostenland,"Delbrück, Stadt"
1975,05/1975/0001,Gemeinde,05740,05774,1,1030,Ostenland,Hövelhof
1975,05/1975/0001,Gemeinde,05740,05774,1,11,Ostenland,"Paderborn, Stadt"
1975,05/1975/0001,Gemeinde,05740,05774,1,1107,Benhausen,"Paderborn, Stadt"
1975,05/1975/0001,Gemeinde,05740,05774,1,1072,Dahl,"Paderborn, Stadt"
1975,05/1975/0001,Gemeinde,05740,05774,1,6314,Elsen,"Paderborn, Stadt"
1975,05/1975/0001,Gemeinde,05740,05774,1,2288,Sande,"Paderborn, Stadt"
1975,05/1975/0001,Gemeinde,05740,05774,1,13606,Schloß Neuhaus,"Paderborn, Stadt"
1975,05/1975/0001,Gemeinde,05740,05774,2,84,Hövelhof,"Paderborn, Stadt"
1975,05/1975/0001,Gemeinde,05740,05774,"2,3",9552,Hövelhof,Hövelhof
1975,05/1975/0001,Gemeinde,05741,05762,1,1238,"Borgholz, Stadt","Borgentreich, Stadt"
1975,05/1975/0001,Gemeinde,05741,05762,1,1155,Bühne,"Borgentreich, Stadt"
1975,05/1975/0001,Gemeinde,05741,05762,1,71,Drankhausen,"Borgentreich, Stadt"
1975,05/1975/0001,Gemeinde,05741,05762,1,897,Großeneder,"Borgentreich, Stadt"
1975,05/1975/0001,Gemeinde,05741,05762,1,891,Körbecke,"Borgentreich, Stadt"
1975,05/1975/0001,Gemeinde,05741,05762,1,458,Lütgeneder,"Borgentreich, Stadt"
1975,05/1975/0001,Gemeinde,05741,05762,1,474,Manrode,"Borgentreich, Stadt"
1975,05/1975/0001,Gemeinde,05741,05762,1,237,Muddenhagen,"Borgentreich, Stadt"
